13000,11.49%,B,B4,Aug-11,112xx,NY
13000,10.99%,B,B3,Aug-11,100xx,NY
13000,9.99%,B,B1,Jun-11,109xx,NY
13000,14.54%,D,D1,Mar-11,110xx,NY
13000,17.51%,E,E4,Feb-11,108xx,NY
13000,10.37%,B,B3,Feb-11,100xx,NY
13000,7.29%,A,A4,Feb-11,130xx,NY
13000,18.25%,F,F1,Feb-11,100xx,NY
13000,15.95%,E,E1,Nov-10,117xx,NY
13000,7.88%,A,A5,Oct-10,145xx,NY
13000,15.95%,D,D4,Oct-10,112xx,NY
13000,10.75%,B,B2,Sep-10,109xx,NY
13000,13.98%,C,C3,Aug-10,100xx,NY
13000,13.23%,C,C1,Aug-10,134xx,NY
13000,7.88%,A,A5,Jul-10,115xx,NY
13000,7.51%,A,A4,May-10,112xx,NY
13000,7.88%,A,A5,Apr-10,140xx,NY
13000,7.88%,A,A5,Apr-10,115xx,NY
13000,10.25%,B,B2,Apr-10,117xx,NY
13000,9.88%,B,B1,Mar-10,112xx,NY
13000,10.62%,B,B3,Feb-10,148xx,NY
13000,11.48%,B,B2,Jan-10,117xx,NY
13000,13.57%,C,C3,Dec-09,107xx,NY
13000,11.48%,B,B2,Nov-09,100xx,NY
13000,14.26%,C,C5,Nov-09,141xx,NY
13000,12.53%,C,C1,Dec-08,146xx,NY
13050,7.66%,A,A5,Feb-11,104xx,NY
13125,11.49%,B,B4,Jul-10,109xx,NY
13200,12.42%,B,B4,Nov-11,100xx,NY
13200,19.91%,E,E4,Oct-11,104xx,NY
13200,18.39%,E,E2,Aug-11,132xx,NY
13200,19.29%,E,E4,Aug-11,113xx,NY
13200,19.29%,E,E4,May-11,100xx,NY
13200,10.00%,B,B2,Mar-11,127xx,NY
13200,15.57%,D,D5,Dec-10,100xx,NY
13200,6.17%,A,A3,Nov-10,113xx,NY
13200,18.17%,F,F2,Nov-10,100xx,NY
13250,17.27%,D,D3,Dec-11,124xx,NY
13275,15.27%,C,C4,Sep-11,146xx,NY
13300,16.00%,D,D5,Aug-09,117xx,NY
13400,9.99%,B,B1,Sep-11,100xx,NY
13400,11.48%,B,B2,Oct-09,113xx,NY
13425,15.99%,D,D2,Jun-11,112xx,NY
13500,18.64%,E,E1,Sep-11,117xx,NY
13500,7.49%,A,A4,Sep-11,100xx,NY
13500,13.23%,C,C1,Jul-10,146xx,NY
13500,7.14%,A,A3,Jun-10,100xx,NY
13500,11.14%,B,B1,Nov-09,130xx,NY
13500,11.58%,B,B3,Jul-09,120xx,NY
13500,10.78%,C,C1,Jan-08,122xx,NY
13525,15.20%,E,E5,Jan-08,132xx,NY
13600,17.58%,D,D4,Oct-11,128xx,NY
13600,8.49%,A,A5,Sep-11,103xx,NY
13600,9.99%,B,B1,May-11,113xx,NY
13600,7.88%,A,A5,Jun-10,123xx,NY
13650,17.80%,F,F1,Nov-10,109xx,NY
13750,6.92%,A,A3,Jan-11,120xx,NY
13750,15.95%,D,D4,Sep-10,117xx,NY
13750,16.32%,D,D5,Jul-10,118xx,NY
13750,7.51%,A,A4,Jul-10,103xx,NY
13750,7.51%,A,A4,Jun-10,107xx,NY
13750,11.36%,B,B5,May-10,147xx,NY
13750,16.70%,E,E2,Jan-10,112xx,NY
13750,15.31%,D,D3,Oct-09,141xx,NY
13750,10.83%,B,B3,Nov-08,136xx,NY
13800,17.49%,D,D5,Aug-11,104xx,NY
13800,13.57%,C,C3,Jan-10,101xx,NY
13900,13.92%,C,C4,Jan-10,117xx,NY
14000,14.27%,C,C2,Dec-11,105xx,NY
14000,8.90%,A,A5,Dec-11,115xx,NY
14000,14.27%,C,C2,Dec-11,111xx,NY
14000,11.71%,B,B3,Dec-11,140xx,NY
14000,13.49%,C,C1,Dec-11,140xx,NY
14000,7.90%,A,A4,Nov-11,100xx,NY
14000,6.62%,A,A2,Oct-11,142xx,NY
14000,13.49%,C,C1,Oct-11,100xx,NY
14000,21.67%,F,F3,Nov-11,117xx,NY
14000,19.42%,E,E3,Oct-11,111xx,NY
14000,12.42%,B,B4,Oct-11,100xx,NY
14000,6.03%,A,A1,Oct-11,100xx,NY
14000,6.62%,A,A2,Oct-11,144xx,NY
14000,16.77%,D,D2,Sep-11,109xx,NY
14000,6.03%,A,A1,Sep-11,100xx,NY
14000,12.99%,C,C1,Sep-11,105xx,NY
14000,9.99%,B,B1,Sep-11,112xx,NY
14000,8.49%,A,A5,Aug-11,117xx,NY
14000,11.99%,B,B5,Jul-11,115xx,NY
14000,20.99%,F,F3,Jul-11,100xx,NY
14000,10.99%,B,B3,Jul-11,122xx,NY
14000,13.99%,C,C3,Jun-11,129xx,NY
14000,13.49%,C,C2,Jun-11,140xx,NY
14000,7.91%,A,A4,Jun-11,100xx,NY
14000,13.49%,C,C2,May-11,100xx,NY
14000,10.99%,B,B3,May-11,120xx,NY
14000,15.28%,D,D3,Mar-11,104xx,NY
14000,10.74%,B,B4,Feb-11,113xx,NY
14000,11.11%,B,B5,Jan-11,112xx,NY
14000,12.61%,C,C2,Dec-10,110xx,NY
14000,6.91%,A,A5,Dec-10,103xx,NY
14000,18.17%,F,F2,Nov-10,120xx,NY
14000,12.23%,C,C1,Oct-10,100xx,NY
14000,10.36%,B,B5,Oct-10,100xx,NY
14000,15.95%,D,D4,Sep-10,100xx,NY
14000,10.38%,B,B1,Sep-10,111xx,NY
14000,14.84%,D,D1,Sep-10,104xx,NY
14000,13.23%,C,C1,Aug-10,100xx,NY
14000,11.12%,B,B3,Aug-10,117xx,NY
14000,7.14%,A,A3,Jul-10,140xx,NY
14000,7.51%,A,A4,Jul-10,112xx,NY
14000,15.21%,D,D2,Jul-10,115xx,NY
14000,11.86%,B,B5,Jun-10,104xx,NY
14000,7.51%,A,A4,May-10,103xx,NY
14000,11.36%,B,B5,May-10,107xx,NY
14000,7.88%,A,A5,Apr-10,100xx,NY
14000,15.70%,D,D4,Apr-10,112xx,NY
14000,13.11%,C,C2,Apr-10,100xx,NY
14000,16.45%,E,E1,Mar-10,119xx,NY
14000,10.62%,B,B3,Feb-10,140xx,NY
14000,10.62%,B,B3,Feb-10,112xx,NY
14000,16.00%,D,D5,Jan-10,113xx,NY
14000,17.74%,E,E5,Jan-10,136xx,NY
14000,12.87%,C,C1,Jan-10,103xx,NY
14000,11.48%,B,B2,Nov-09,100xx,NY
14000,13.79%,C,C5,Jul-09,112xx,NY
14000,11.26%,B,B2,Jun-09,103xx,NY
14000,12.21%,B,B5,Jun-09,105xx,NY
14000,12.84%,C,C2,Jan-09,103xx,NY
14000,11.89%,B,B4,Dec-08,103xx,NY
14000,9.45%,B,B1,Mar-08,107xx,NY
14050,8.90%,A,A5,Dec-11,112xx,NY
14125,8.49%,A,A5,Sep-11,145xx,NY
14300,20.89%,F,F1,Nov-11,112xx,NY
14300,21.36%,F,F4,Jun-11,103xx,NY
14400,8.90%,A,A5,Dec-11,146xx,NY
14400,15.27%,C,C4,Dec-11,119xx,NY
14400,17.58%,D,D4,Oct-11,110xx,NY
14400,9.91%,B,B1,Sep-11,122xx,NY
14400,8.90%,A,A5,Sep-11,100xx,NY
14400,19.29%,E,E4,Sep-11,112xx,NY
14400,5.42%,A,A1,Aug-11,100xx,NY
14400,16.89%,D,D4,Aug-11,113xx,NY
14400,10.99%,B,B3,Jul-11,117xx,NY
14400,13.49%,C,C2,Jun-11,117xx,NY
14400,7.29%,A,A4,Mar-11,107xx,NY
14400,10.00%,B,B2,Feb-11,112xx,NY
14400,7.66%,A,A5,Feb-11,127xx,NY
14400,5.79%,A,A2,Dec-10,125xx,NY
14400,14.83%,D,D3,Dec-10,109xx,NY
14400,15.20%,D,D4,Dec-10,100xx,NY
14400,12.23%,C,C1,Nov-10,104xx,NY
14400,10.75%,B,B2,Aug-10,113xx,NY
14400,14.35%,C,C4,Aug-10,120xx,NY
14400,7.51%,A,A4,Jul-10,118xx,NY
14400,15.70%,D,D4,Apr-10,142xx,NY
14400,10.62%,B,B3,Feb-10,112xx,NY
14400,12.53%,B,B5,Oct-09,100xx,NY
14400,11.14%,B,B1,Aug-09,100xx,NY
14400,13.47%,C,C4,Mar-09,100xx,NY
14400,17.56%,E,E4,Oct-10,111xx,NY
14500,13.06%,C,C2,Apr-11,105xx,NY
14500,11.86%,B,B5,Aug-10,104xx,NY
14500,14.59%,D,D1,Mar-10,103xx,NY
14500,21.64%,G,G5,Feb-10,104xx,NY
14600,16.82%,E,E2,Jun-10,101xx,NY
14700,12.99%,C,C1,Jul-11,109xx,NY
14700,5.99%,A,A2,Jun-11,104xx,NY
14750,5.42%,A,A1,Sep-11,141xx,NY
14750,11.99%,B,B5,Aug-11,103xx,NY
14750,17.49%,D,D5,Jul-11,130xx,NY
14800,7.49%,A,A4,Sep-11,112xx,NY
14800,15.31%,D,D3,Nov-09,145xx,NY
14950,6.62%,A,A2,Nov-11,112xx,NY
15000,14.27%,C,C2,Dec-11,103xx,NY
15000,11.71%,B,B3,Dec-11,112xx,NY
15000,15.27%,C,C4,Dec-11,113xx,NY
15000,19.91%,E,E4,Dec-11,145xx,NY
15000,12.69%,B,B5,Dec-11,113xx,NY
15000,12.69%,B,B5,Dec-11,100xx,NY
15000,13.49%,C,C1,Dec-11,114xx,NY
15000,15.96%,C,C5,Dec-11,145xx,NY
15000,22.35%,F,F5,Dec-11,100xx,NY
15000,15.96%,C,C5,Dec-11,103xx,NY
15000,11.71%,B,B3,Nov-11,104xx,NY
15000,13.49%,C,C1,Nov-11,108xx,NY
15000,11.71%,B,B3,Nov-11,100xx,NY
15000,21.67%,F,F3,Dec-11,117xx,NY
15000,11.71%,B,B3,Nov-11,112xx,NY
15000,15.27%,C,C4,Nov-11,130xx,NY
15000,11.71%,B,B3,Nov-11,130xx,NY
15000,18.64%,E,E1,Nov-11,111xx,NY
15000,8.90%,A,A5,Nov-11,112xx,NY
15000,12.42%,B,B4,Nov-11,104xx,NY
15000,7.90%,A,A4,Nov-11,115xx,NY
15000,19.91%,E,E4,Nov-11,132xx,NY
15000,7.90%,A,A4,Oct-11,112xx,NY
15000,14.27%,C,C2,Oct-11,146xx,NY
15000,18.25%,D,D5,Oct-11,108xx,NY
15000,19.03%,E,E2,Oct-11,100xx,NY
15000,12.69%,B,B5,Oct-11,125xx,NY
15000,11.71%,B,B3,Oct-11,117xx,NY
15000,11.71%,B,B3,Oct-11,101xx,NY
15000,11.71%,B,B3,Oct-11,112xx,NY
15000,13.49%,C,C1,Oct-11,115xx,NY
15000,12.69%,B,B5,Oct-11,100xx,NY
15000,13.49%,C,C1,Oct-11,114xx,NY
15000,7.90%,A,A4,Sep-11,128xx,NY
15000,17.58%,D,D4,Sep-11,130xx,NY
15000,12.69%,B,B5,Sep-11,130xx,NY
15000,11.99%,B,B5,Sep-11,130xx,NY
15000,14.79%,C,C4,Sep-11,117xx,NY
15000,15.99%,D,D2,Aug-11,115xx,NY
15000,18.39%,E,E2,Aug-11,112xx,NY
15000,19.69%,E,E5,Aug-11,114xx,NY
15000,11.49%,B,B4,Aug-11,100xx,NY
15000,17.49%,D,D5,Aug-11,117xx,NY
15000,12.99%,C,C1,Aug-11,140xx,NY
15000,18.39%,E,E2,Aug-11,130xx,NY
15000,13.49%,C,C2,Aug-11,117xx,NY
15000,7.49%,A,A4,Aug-11,112xx,NY
15000,18.79%,E,E3,Aug-11,104xx,NY
15000,15.99%,D,D2,Aug-11,116xx,NY
15000,11.99%,B,B5,Aug-11,105xx,NY
15000,9.99%,B,B1,Aug-11,113xx,NY
15000,8.49%,A,A5,Jul-11,110xx,NY
15000,9.99%,B,B1,Jul-11,100xx,NY
15000,5.99%,A,A2,Jul-11,104xx,NY
15000,7.49%,A,A4,Jul-11,109xx,NY
15000,7.49%,A,A4,Jul-11,111xx,NY
15000,15.99%,D,D2,Jul-11,112xx,NY
15000,7.49%,A,A4,Jul-11,118xx,NY
15000,12.99%,C,C1,Jun-11,116xx,NY
15000,6.99%,A,A3,Jun-11,103xx,NY
15000,11.99%,B,B5,Jun-11,111xx,NY
15000,11.49%,B,B4,Jun-11,100xx,NY
15000,21.74%,F,F5,Jun-11,114xx,NY
15000,12.99%,C,C1,Jun-11,113xx,NY
15000,5.99%,A,A2,Jun-11,100xx,NY
15000,10.59%,B,B2,Jun-11,117xx,NY
15000,11.49%,B,B4,May-11,109xx,NY
15000,10.99%,B,B3,May-11,117xx,NY
15000,14.79%,C,C4,May-11,112xx,NY
15000,8.49%,A,A5,May-11,146xx,NY
15000,13.49%,C,C2,May-11,113xx,NY
15000,15.99%,D,D2,May-11,103xx,NY
15000,13.43%,C,C3,Apr-11,112xx,NY
15000,16.40%,E,E1,May-11,100xx,NY
15000,7.29%,A,A4,Apr-11,117xx,NY
15000,11.11%,B,B5,Apr-11,112xx,NY
15000,12.68%,C,C1,Apr-11,115xx,NY
15000,13.06%,C,C2,Apr-11,104xx,NY
15000,7.29%,A,A4,Mar-11,107xx,NY
15000,14.54%,D,D1,Mar-11,142xx,NY
15000,13.06%,C,C2,Mar-11,144xx,NY
15000,10.37%,B,B3,Feb-11,112xx,NY
15000,14.17%,C,C5,Feb-11,104xx,NY
15000,18.99%,F,F3,Feb-11,121xx,NY
15000,10.37%,B,B3,Feb-11,114xx,NY
15000,16.02%,D,D5,Feb-11,114xx,NY
15000,10.74%,B,B4,Feb-11,115xx,NY
15000,19.74%,F,F5,Feb-11,100xx,NY
15000,7.66%,A,A5,Feb-11,113xx,NY
15000,13.43%,C,C3,Feb-11,146xx,NY
15000,16.40%,E,E1,Jan-11,113xx,NY
15000,9.63%,B,B1,Jan-11,106xx,NY
15000,14.91%,D,D2,Jan-11,117xx,NY
15000,18.99%,F,F3,Jan-11,125xx,NY
15000,10.00%,B,B2,Jan-11,112xx,NY
15000,18.54%,F,F3,Jan-11,115xx,NY
15000,6.17%,A,A3,Jan-11,106xx,NY
15000,16.32%,E,E2,Jan-11,112xx,NY
15000,17.06%,E,E4,Dec-10,110xx,NY
15000,17.06%,E,E4,Dec-10,112xx,NY
15000,15.57%,D,D5,Dec-10,112xx,NY
15000,6.17%,A,A3,Dec-10,113xx,NY
15000,14.83%,D,D3,Dec-10,105xx,NY
15000,8.88%,B,B1,Dec-10,117xx,NY
15000,9.62%,B,B3,Dec-10,112xx,NY
15000,5.79%,A,A2,Dec-10,117xx,NY
15000,6.54%,A,A4,Dec-10,100xx,NY
15000,6.91%,A,A5,Dec-10,111xx,NY
15000,13.72%,C,C5,Nov-10,104xx,NY
15000,16.69%,E,E3,Nov-10,112xx,NY
15000,6.54%,A,A4,Nov-10,100xx,NY
15000,6.91%,A,A5,Oct-10,112xx,NY
15000,15.95%,E,E1,Oct-10,115xx,NY
15000,8.88%,B,B1,Oct-10,146xx,NY
15000,13.98%,C,C3,Oct-10,113xx,NY
15000,11.12%,B,B3,Oct-10,111xx,NY
15000,17.56%,E,E4,Oct-10,101xx,NY
15000,13.98%,C,C3,Oct-10,120xx,NY
15000,13.61%,C,C2,Oct-10,112xx,NY
15000,11.49%,B,B4,Sep-10,111xx,NY
15000,7.88%,A,A5,Sep-10,111xx,NY
15000,17.56%,E,E4,Sep-10,142xx,NY
15000,7.51%,A,A4,Sep-10,120xx,NY
15000,11.12%,B,B3,Sep-10,116xx,NY
15000,17.19%,E,E3,Sep-10,117xx,NY
15000,11.86%,B,B5,Sep-10,100xx,NY
15000,13.61%,C,C2,Aug-10,117xx,NY
15000,15.21%,D,D2,Aug-10,125xx,NY
15000,7.51%,A,A4,Aug-10,117xx,NY
15000,10.75%,B,B2,Aug-10,117xx,NY
15000,15.58%,D,D3,Aug-10,125xx,NY
15000,13.23%,C,C1,Aug-10,113xx,NY
15000,16.32%,D,D5,Aug-10,140xx,NY
15000,7.88%,A,A5,Jul-10,104xx,NY
15000,14.35%,C,C4,Jul-10,115xx,NY
15000,16.32%,D,D5,Jun-10,115xx,NY
15000,13.98%,C,C3,Jul-10,117xx,NY
15000,10.75%,B,B2,Jun-10,108xx,NY
15000,15.95%,D,D4,Jun-10,101xx,NY
15000,7.88%,A,A5,Jun-10,112xx,NY
15000,10.62%,B,B3,May-10,144xx,NY
15000,13.11%,C,C2,May-10,127xx,NY
15000,7.88%,A,A5,May-10,110xx,NY
15000,13.85%,C,C4,May-10,107xx,NY
15000,15.33%,D,D3,Apr-10,101xx,NY
15000,13.48%,C,C3,Apr-10,105xx,NY
15000,13.48%,C,C3,Apr-10,129xx,NY
15000,12.73%,C,C1,Apr-10,104xx,NY
15000,10.62%,B,B3,Apr-10,112xx,NY
15000,15.70%,D,D4,Apr-10,114xx,NY
15000,7.88%,A,A5,Apr-10,137xx,NY
15000,10.25%,B,B2,Apr-10,117xx,NY
15000,9.88%,B,B1,Apr-10,130xx,NY
15000,14.22%,C,C5,Apr-10,117xx,NY
15000,13.48%,C,C3,Mar-10,103xx,NY
15000,9.88%,B,B1,Mar-10,115xx,NY
15000,13.85%,C,C4,Mar-10,100xx,NY
15000,13.48%,C,C3,Mar-10,117xx,NY
15000,9.88%,B,B1,Mar-10,100xx,NY
15000,15.70%,D,D4,Mar-10,113xx,NY
15000,11.36%,B,B5,Mar-10,100xx,NY
15000,14.59%,D,D1,Mar-10,112xx,NY
15000,14.22%,C,C5,Mar-10,110xx,NY
15000,13.11%,C,C2,Feb-10,113xx,NY
15000,15.70%,D,D4,Feb-10,112xx,NY
15000,11.36%,B,B5,Feb-10,117xx,NY
15000,10.25%,B,B2,Feb-10,100xx,NY
15000,11.36%,B,B5,Feb-10,110xx,NY
15000,16.00%,D,D5,Jan-10,117xx,NY
15000,13.57%,C,C3,Jan-10,142xx,NY
15000,8.94%,A,A5,Jan-10,112xx,NY
15000,11.14%,B,B1,Dec-09,104xx,NY
15000,12.87%,C,C1,Dec-09,115xx,NY
15000,11.14%,B,B1,Dec-09,142xx,NY
15000,11.83%,B,B3,Dec-09,112xx,NY
15000,8.94%,A,A5,Dec-09,107xx,NY
15000,12.53%,B,B5,Oct-09,126xx,NY
15000,12.18%,B,B4,Oct-09,100xx,NY
15000,8.94%,A,A5,Oct-09,105xx,NY
15000,11.83%,B,B3,Oct-09,105xx,NY
15000,8.94%,A,A5,Sep-09,146xx,NY
15000,11.48%,B,B2,Sep-09,117xx,NY
15000,11.14%,B,B1,Sep-09,112xx,NY
15000,12.18%,B,B4,Sep-09,110xx,NY
15000,11.48%,B,B2,Aug-09,115xx,NY
15000,11.48%,B,B2,Aug-09,103xx,NY
15000,11.48%,B,B2,Aug-09,115xx,NY
15000,14.74%,D,D3,Jul-09,111xx,NY
15000,12.21%,B,B5,Jul-09,107xx,NY
15000,14.42%,D,D2,Jun-09,105xx,NY
15000,12.53%,C,C1,Jun-09,107xx,NY
15000,16.95%,E,E5,Mar-09,117xx,NY
15000,13.47%,C,C4,Mar-09,117xx,NY
15000,14.42%,D,D2,Mar-09,104xx,NY
15000,14.42%,D,D2,Mar-09,124xx,NY
15000,16.00%,E,E2,Mar-09,142xx,NY
15000,13.47%,C,C4,Feb-09,105xx,NY
15000,13.79%,C,C5,Feb-09,112xx,NY
15000,16.00%,E,E2,Feb-09,100xx,NY
15000,9.63%,A,A5,Feb-09,117xx,NY
15000,13.47%,C,C4,Feb-09,113xx,NY
15000,14.42%,D,D2,Jan-09,125xx,NY
15000,11.89%,B,B4,Feb-09,104xx,NY
15000,14.42%,D,D2,Jan-09,104xx,NY
15000,11.89%,B,B4,Jan-09,100xx,NY
15000,15.05%,D,D4,Jan-09,142xx,NY
15000,9.63%,A,A5,Jan-09,125xx,NY
15000,15.37%,D,D5,Jan-09,112xx,NY
15000,14.42%,D,D2,Dec-08,101xx,NY
15000,17.15%,F,F3,Dec-08,112xx,NY
15000,11.14%,B,B4,Nov-08,132xx,NY
15000,10.96%,B,B5,Jul-08,113xx,NY
15000,10.64%,B,B4,Jul-08,117xx,NY
15000,9.76%,B,B2,Mar-08,100xx,NY
15000,9.45%,B,B1,Mar-08,136xx,NY
15000,9.76%,B,B2,Feb-08,132xx,NY
15000,14.50%,E,E2,Feb-08,145xx,NY
15000,13.24%,D,D3,Feb-08,112xx,NY
15000,11.72%,C,C4,Jan-08,100xx,NY
15000,9.64%,B,B4,Dec-07,136xx,NY
15000,16.69%,E,E3,Oct-10,105xx,NY
15000,14.35%,C,C4,Jul-10,114xx,NY
15000,16.82%,E,E2,Jul-10,112xx,NY
15000,14.22%,C,C5,Feb-10,105xx,NY
15000,14.26%,C,C5,Jan-10,117xx,NY
15000,16.00%,D,D5,Dec-09,204xx,NY
15000,14.61%,D,D1,Nov-09,113xx,NY
15000,11.83%,B,B3,Aug-09,117xx,NY
15000,12.53%,C,C1,May-09,109xx,NY
15000,14.42%,D,D2,Apr-09,146xx,NY
15000,17.90%,F,F3,Mar-09,110xx,NY
15000,12.84%,C,C2,Mar-09,100xx,NY
15000,16.01%,F,F1,Aug-08,103xx,NY
15075,15.27%,C,C4,Dec-11,147xx,NY
15175,19.13%,F,F4,Dec-09,112xx,NY
15200,19.03%,E,E2,Oct-11,115xx,NY
15200,10.74%,B,B4,Mar-11,112xx,NY
15200,15.28%,D,D3,Jan-11,101xx,NY
15250,14.17%,C,C5,Jan-11,123xx,NY
15250,15.20%,D,D4,Jan-11,117xx,NY
15250,20.03%,G,G2,Jan-11,117xx,NY
15250,17.56%,E,E4,Sep-10,132xx,NY
15250,12.53%,B,B5,Jan-10,142xx,NY
15250,16.70%,E,E2,Dec-09,103xx,NY
15500,13.49%,C,C1,Dec-11,112xx,NY
15575,14.27%,C,C2,Nov-11,103xx,NY
15600,12.69%,B,B5,Dec-11,109xx,NY
15600,7.90%,A,A4,Nov-11,112xx,NY
15600,19.42%,E,E3,Nov-11,094xx,NY
15600,19.91%,E,E4,Sep-11,112xx,NY
15600,11.99%,B,B5,Jun-11,105xx,NY
15600,10.99%,B,B3,May-11,100xx,NY
15600,16.45%,E,E1,Jul-10,113xx,NY
15600,11.86%,D,D1,Jul-07,115xx,NY
15850,18.25%,F,F1,Apr-11,107xx,NY
16000,19.91%,E,E4,Dec-11,100xx,NY
16000,12.69%,B,B5,Dec-11,100xx,NY
16000,15.27%,C,C4,Dec-11,112xx,NY
16000,11.71%,B,B3,Nov-11,117xx,NY
16000,15.27%,C,C4,Nov-11,100xx,NY
16000,6.03%,A,A1,Nov-11,108xx,NY
16000,15.27%,C,C4,Nov-11,104xx,NY
16000,7.90%,A,A4,Nov-11,106xx,NY
16000,8.90%,A,A5,Oct-11,112xx,NY
16000,20.89%,F,F1,Nov-11,112xx,NY
16000,11.71%,B,B3,Oct-11,141xx,NY
16000,16.29%,D,D1,Oct-11,100xx,NY
16000,11.71%,B,B3,Oct-11,128xx,NY
16000,13.49%,C,C1,Oct-11,112xx,NY
16000,8.90%,A,A5,Oct-11,141xx,NY
16000,6.03%,A,A1,Sep-11,106xx,NY
16000,17.27%,D,D3,Oct-11,111xx,NY
16000,10.59%,B,B2,Sep-11,104xx,NY
16000,12.99%,C,C1,Sep-11,116xx,NY
16000,10.99%,B,B3,Sep-11,117xx,NY
16000,7.49%,A,A4,Aug-11,104xx,NY
16000,10.99%,B,B3,Aug-11,112xx,NY
16000,13.49%,C,C2,Aug-11,142xx,NY
16000,13.49%,C,C2,Aug-11,113xx,NY
16000,16.89%,D,D4,Aug-11,103xx,NY
16000,14.79%,C,C4,Jul-11,113xx,NY
16000,10.99%,B,B3,Jul-11,135xx,NY
16000,11.49%,B,B4,Jul-11,137xx,NY
16000,18.39%,E,E2,Jul-11,126xx,NY
16000,10.99%,B,B3,Jul-11,117xx,NY
16000,10.59%,B,B2,Jul-11,107xx,NY
16000,13.49%,C,C2,Jun-11,113xx,NY
16000,11.49%,B,B4,Jun-11,100xx,NY
16000,11.99%,B,B5,Jun-11,128xx,NY
16000,18.39%,E,E2,Jun-11,113xx,NY
16000,8.49%,A,A5,Jun-11,100xx,NY
16000,11.99%,B,B5,May-11,109xx,NY
16000,13.49%,C,C2,May-11,112xx,NY
16000,17.99%,E,E1,May-11,113xx,NY
16000,13.49%,C,C2,May-11,112xx,NY
16000,11.99%,B,B5,Apr-11,100xx,NY
16000,10.74%,B,B4,May-11,140xx,NY
16000,13.80%,C,C4,Apr-11,116xx,NY
16000,15.65%,D,D4,Apr-11,117xx,NY
16000,11.11%,B,B5,Apr-11,113xx,NY
16000,16.40%,E,E1,Apr-11,113xx,NY
16000,13.80%,C,C4,Apr-11,109xx,NY
16000,13.43%,C,C3,Mar-11,100xx,NY
16000,12.68%,C,C1,Mar-11,112xx,NY
16000,13.06%,C,C2,Mar-11,125xx,NY
16000,13.06%,C,C2,Mar-11,100xx,NY
16000,17.14%,E,E3,Mar-11,115xx,NY
16000,19.74%,F,F5,Feb-11,113xx,NY
16000,11.11%,B,B5,Feb-11,142xx,NY
16000,15.28%,D,D3,Feb-11,130xx,NY
16000,10.74%,B,B4,Feb-11,112xx,NY
16000,12.68%,C,C1,Jan-11,108xx,NY
16000,9.62%,B,B3,Jan-11,128xx,NY
16000,13.35%,C,C4,Dec-10,104xx,NY
16000,16.69%,E,E3,Dec-10,100xx,NY
16000,12.23%,C,C1,Dec-10,112xx,NY
16000,12.23%,C,C1,Nov-10,100xx,NY
16000,9.62%,B,B3,Nov-10,103xx,NY
16000,6.91%,A,A5,Nov-10,144xx,NY
16000,15.95%,E,E1,Oct-10,117xx,NY
16000,13.35%,C,C4,Nov-10,113xx,NY
16000,6.54%,A,A4,Oct-10,117xx,NY
16000,11.12%,B,B3,Sep-10,100xx,NY
16000,11.86%,B,B5,Sep-10,120xx,NY
16000,10.75%,B,B2,Sep-10,114xx,NY
16000,11.86%,B,B5,Sep-10,111xx,NY
16000,14.84%,D,D1,Aug-10,100xx,NY
16000,11.12%,B,B3,Aug-10,114xx,NY
16000,11.12%,B,B3,Aug-10,100xx,NY
16000,15.58%,D,D3,Aug-10,145xx,NY
16000,11.12%,B,B3,Aug-10,133xx,NY
16000,11.49%,B,B4,Aug-10,113xx,NY
16000,11.86%,B,B5,Aug-10,115xx,NY
16000,16.45%,E,E1,Jul-10,111xx,NY
16000,13.61%,C,C2,Jul-10,101xx,NY
16000,13.23%,C,C1,Jun-10,113xx,NY
16000,16.32%,D,D5,Jun-10,114xx,NY
16000,11.12%,B,B3,Jun-10,117xx,NY
16000,7.51%,A,A4,Jun-10,105xx,NY
16000,7.88%,A,A5,May-10,130xx,NY
16000,13.11%,C,C2,May-10,114xx,NY
16000,10.62%,B,B3,Apr-10,126xx,NY
16000,10.62%,B,B3,Mar-10,100xx,NY
16000,15.33%,D,D3,Mar-10,100xx,NY
16000,15.31%,D,D3,Dec-09,115xx,NY
16000,12.18%,B,B4,Nov-09,144xx,NY
16000,16.35%,E,E1,Nov-09,105xx,NY
16000,8.94%,A,A5,Oct-09,113xx,NY
16000,8.94%,A,A5,Sep-09,125xx,NY
16000,12.18%,B,B4,Sep-09,113xx,NY
16000,16.35%,E,E1,Sep-09,100xx,NY
16000,9.63%,A,A5,Jul-09,111xx,NY
16000,14.74%,D,D3,Mar-09,114xx,NY
16000,16.32%,E,E3,Mar-09,145xx,NY
16000,14.42%,D,D2,Feb-09,117xx,NY
16000,11.66%,C,C3,Mar-08,109xx,NY
16000,10.91%,C,C3,Dec-07,100xx,NY
16000,14.96%,D,D2,Jan-10,109xx,NY
16000,13.16%,C,C3,May-09,100xx,NY
16000,9.96%,B,B5,Dec-07,112xx,NY
16200,10.25%,B,B2,May-10,113xx,NY
16250,11.49%,B,B4,Jun-11,117xx,NY
16400,16.77%,D,D2,Oct-11,103xx,NY
16450,18.64%,E,E1,Oct-11,146xx,NY
16500,16.77%,D,D2,Dec-11,100xx,NY
16500,12.69%,B,B5,Oct-11,107xx,NY
16500,7.90%,A,A4,Sep-11,104xx,NY
16500,5.42%,A,A1,Sep-11,132xx,NY
